exemplo,nome_banco,codigo_banco,agencia
"{'banco': 'BANCO SAFRA S.A.', 'codigoBanco': 422, 'agencia': 11, 'linhaDigitavel': '42293.1490 67571.84931 95244.84850 7 00000000077935', 'valor': 779.35, 'label': 1}",BANCO SAFRA S.A.,422,11.0
"{'banco': 'BANCO SAFRA S.A.', 'codigoBanco': 196, 'agencia': 11, 'linhaDigitavel': '19696.4077 88540.71441 79339.39050 5 00000000018945', 'valor': 189.45, 'label': 0}",BANCO SAFRA S.A.,422,11.0
"{'banco': 'BANCO SAFRA S.A.', 'codigoBanco': 422, 'agencia': 11, 'linhaDigitavel': '42292.1420 39672.30427 88413.05544 9 00000000097311', 'valor': 973.11, 'label': 1}",BANCO SAFRA S.A.,422,11.0
"{'banco': 'BANCO SAFRA S.A.', 'codigoBanco': 422, 'agencia': 11, 'linhaDigitavel': '87697.2029 66787.69269 51431.49133 8 00000000084033', 'valor': 840.33, 'label': 0}",BANCO SAFRA S.A.,422,11.0
"{'banco': 'BANCO SAFRA S.A.', 'codigoBanco': 422, 'agencia': 11, 'linhaDigitavel': '42294.4475 92149.38104 78866.82440 0 00000000066684', 'valor': 666.84, 'label': 1}",BANCO SAFRA S.A.,422,11.0
"{'banco': 'BANCO SAFRA S.A.', 'codigoBanco': 422, 'agencia': 11, 'linhaDigitavel': '42291.6388 48772.01408 91044.08894 0 00000000047698', 'valor': 475.98, 'label': 0}",BANCO SAFRA S.A.,422,11.0
"{'banco': 'BANCO SAFRA S.A.', 'codigoBanco': 422, 'agencia': 11, 'linhaDigitavel': '42294.9800 48302.95101 24219.86060 1 00000000050234', 'valor': 502.34, 'label': 1}",BANCO SAFRA S.A.,422,11.0
"{'banco': 'BANCO SAFRA S.A.', 'codigoBanco': 422, 'agencia': 8446, 'linhaDigitavel': '42291.9685 05416.11846 50831.60809 9 00000000038452', 'valor': 384.52, 'label': 0}",BANCO SAFRA S.A.,422,11.0
"{'banco': 'BANCO SAFRA S.A.', 'codigoBanco': 422, 'agencia': 11, 'linhaDigitavel': '42293.1128 77756.50234 56141.85693 8 00000000081103', 'valor': 811.03, 'label': 1}",BANCO SAFRA S.A.,422,11.0
"{'banco': 'BANCO SAFRA S.A.', 'codigoBanco': 422, 'agencia': 11, 'linhaDigitavel': '42205.0707 58286.50010 64727.21133 4 00000000098543', 'valor': 985.43, 'label': 0}",BANCO SAFRA S.A.,422,11.0
"{'banco': 'BANCO SAFRA S.A.', 'codigoBanco': 422, 'agencia': 11, 'linhaDigitavel': '42296.7653 30046.13990 96262.93633 1 00000000068075', 'valor': 680.75, 'label': 1}",BANCO SAFRA S.A.,422,11.0
"{'banco': 'BANCO SAFRA S.A.', 'codigoBanco': 755, 'agencia': 11, 'linhaDigitavel': '75598.5148 06395.93396 68929.66779 5 00000000025259', 'valor': 252.59, 'label': 0}",BANCO SAFRA S.A.,422,11.0
"{'banco': 'BANCO SAFRA S.A.', 'codigoBanco': 422, 'agencia': 11, 'linhaDigitavel': '42292.3995 73073.64055 02521.72986 9 00000000030320', 'valor': 303.2, 'label': 1}",BANCO SAFRA S.A.,422,11.0
"{'banco': 'BANCO SAFRA S.A.', 'codigoBanco': 422, 'agencia': 11, 'linhaDigitavel': '04693.6110 27269.04420 25059.24657 2 00000000084585', 'valor': 845.85, 'label': 0}",BANCO SAFRA S.A.,422,11.0
"{'banco': 'BANCO SAFRA S.A.', 'codigoBanco': 422, 'agencia': 11, 'linhaDigitavel': '42293.1064 61316.16683 20314.21389 4 00000000048871', 'valor': 488.71, 'label': 1}",BANCO SAFRA S.A.,422,11.0
"{'banco': 'BANCO SAFRA S.A.', 'codigoBanco': 422, 'agencia': 11, 'linhaDigitavel': '42295.0812 86916.81397 26192.55636 1 00000000014478', 'valor': 143.78, 'label': 0}",BANCO SAFRA S.A.,422,11.0
"{'banco': 'BANCO SAFRA S.A.', 'codigoBanco': 422, 'agencia': 11, 'linhaDigitavel': '42298.7589 47568.22776 27366.69926 7 00000000041696', 'valor': 416.96, 'label': 1}",BANCO SAFRA S.A.,422,11.0
"{'banco': 'BANCO SAFRA S.A.', 'codigoBanco': 422, 'agencia': 2748, 'linhaDigitavel': '42293.1978 91613.04429 43682.19677 9 00000000028377', 'valor': 283.78, 'label': 0}",BANCO SAFRA S.A.,422,11.0
"{'banco': 'BANCO SAFRA S.A.', 'codigoBanco': 422, 'agencia': 11, 'linhaDigitavel': '42290.4704 11496.82359 00163.68906 6 00000000029057', 'valor': 290.57, 'label': 1}",BANCO SAFRA S.A.,422,11.0
"{'banco': 'BANCO SAFRA S.A.', 'codigoBanco': 422, 'agencia': 11, 'linhaDigitavel': '42200.8426 47708.76888 62363.13951 3 00000000023056', 'valor': 230.56, 'label': 0}",BANCO SAFRA S.A.,422,11.0
"{'banco': 'BANCO SAFRA S.A.', 'codigoBanco': 422, 'agencia': 11, 'linhaDigitavel': '42290.3926 39290.93493 20639.31573 9 00000000018592', 'valor': 185.92, 'label': 1}",BANCO SAFRA S.A.,422,11.0
"{'banco': 'BANCO SAFRA S.A.', 'codigoBanco': 502, 'agencia': 11, 'linhaDigitavel': '50293.7185 90660.14394 16372.55263 5 00000000028676', 'valor': 286.76, 'label': 0}",BANCO SAFRA S.A.,422,11.0
"{'banco': 'BANCO SAFRA S.A.', 'codigoBanco': 422, 'agencia': 11, 'linhaDigitavel': '42293.2004 59063.95790 35459.43522 2 00000000095734', 'valor': 957.34, 'label': 1}",BANCO SAFRA S.A.,422,11.0
"{'banco': 'BANCO SAFRA S.A.', 'codigoBanco': 422, 'agencia': 11, 'linhaDigitavel': '67799.3451 74739.69461 68210.95881 8 00000000091648', 'valor': 916.48, 'label': 0}",BANCO SAFRA S.A.,422,11.0
"{'banco': 'BANCO SAFRA S.A.', 'codigoBanco': 422, 'agencia': 11, 'linhaDigitavel': '42296.5916 79541.30374 60157.93258 6 00000000073292', 'valor': 732.92, 'label': 1}",BANCO SAFRA S.A.,422,11.0
"{'banco': 'BANCO SAFRA S.A.', 'codigoBanco': 422, 'agencia': 11, 'linhaDigitavel': '42297.5564 67545.56616 35404.32083 6 00000000077769', 'valor': 776.69, 'label': 0}",BANCO SAFRA S.A.,422,11.0
"{'banco': 'BANCO SAFRA S.A.', 'codigoBanco': 422, 'agencia': 11, 'linhaDigitavel': '42290.1472 42510.65396 52879.48206 6 00000000041420', 'valor': 414.2, 'label': 1}",BANCO SAFRA S.A.,422,11.0
"{'banco': 'BANCO SAFRA S.A.', 'codigoBanco': 422, 'agencia': 4208, 'linhaDigitavel': '42298.0228 38344.82198 14551.99396 6 00000000052604', 'valor': 526.04, 'label': 0}",BANCO SAFRA S.A.,422,11.0
"{'banco': 'BANCO SAFRA S.A.', 'codigoBanco': 422, 'agencia': 11, 'linhaDigitavel': '42297.9947 95363.07334 09068.26596 6 00000000093545', 'valor': 935.45, 'label': 1}",BANCO SAFRA S.A.,422,11.0
"{'banco': 'BANCO SAFRA S.A.', 'codigoBanco': 422, 'agencia': 11, 'linhaDigitavel': '42238.0792 97317.72355 88655.75179 2 00000000087957', 'valor': 879.57, 'label': 0}",BANCO SAFRA S.A.,422,11.0
"{'banco': 'BANCO SAFRA S.A.', 'codigoBanco': 422, 'agencia': 11, 'linhaDigitavel': '42294.4113 71562.85451 16576.57927 7 00000000058590', 'valor': 585.9, 'label': 1}",BANCO SAFRA S.A.,422,11.0
"{'banco': 'BANCO SAFRA S.A.', 'codigoBanco': 403, 'agencia': 11, 'linhaDigitavel': '40392.0768 03238.55777 08454.17945 0 00000000065698', 'valor': 656.98, 'label': 0}",BANCO SAFRA S.A.,422,11.0
"{'banco': 'BANCO SAFRA S.A.', 'codigoBanco': 422, 'agencia': 11, 'linhaDigitavel': '42295.6888 60921.17181 07491.57681 9 00000000023821', 'valor': 238.21, 'label': 1}",BANCO SAFRA S.A.,422,11.0
"{'banco': 'BANCO SAFRA S.A.', 'codigoBanco': 422, 'agencia': 11, 'linhaDigitavel': '70390.4629 83931.48573 71897.01622 5 00000000043086', 'valor': 430.86, 'label': 0}",BANCO SAFRA S.A.,422,11.0
"{'banco': 'BANCO SAFRA S.A.', 'codigoBanco': 422, 'agencia': 11, 'linhaDigitavel': '42295.4666 26125.26346 03041.40188 2 00000000002041', 'valor': 20.41, 'label': 1}",BANCO SAFRA S.A.,422,11.0
"{'banco': 'BANCO SAFRA S.A.', 'codigoBanco': 422, 'agencia': 11, 'linhaDigitavel': '42296.8097 55449.47072 43549.69516 9 00000000026283', 'valor': 261.84, 'label': 0}",BANCO SAFRA S.A.,422,11.0
"{'banco': 'BANCO SAFRA S.A.', 'codigoBanco': 422, 'agencia': 11, 'linhaDigitavel': '42297.1891 26121.87849 62361.87535 8 00000000014618', 'valor': 146.18, 'label': 1}",BANCO SAFRA S.A.,422,11.0
"{'banco': 'BANCO SAFRA S.A.', 'codigoBanco': 422, 'agencia': 4203, 'linhaDigitavel': '42296.3183 08533.63298 16221.03940 9 00000000016577', 'valor': 165.77, 'label': 0}",BANCO SAFRA S.A.,422,11.0
"{'banco': 'BANCO SAFRA S.A.', 'codigoBanco': 422, 'agencia': 11, 'linhaDigitavel': '42293.0513 83947.15749 12718.91919 9 00000000001329', 'valor': 13.29, 'label': 1}",BANCO SAFRA S.A.,422,11.0
"{'banco': 'BANCO SAFRA S.A.', 'codigoBanco': 422, 'agencia': 11, 'linhaDigitavel': '42220.2255 72742.39163 24174.57997 5 00000000050887', 'valor': 508.87, 'label': 0}",BANCO SAFRA S.A.,422,11.0
"{'banco': 'BANCO SAFRA S.A.', 'codigoBanco': 422, 'agencia': 11, 'linhaDigitavel': '42291.3038 59718.64915 07808.17099 3 00000000017223', 'valor': 172.23, 'label': 1}",BANCO SAFRA S.A.,422,11.0
"{'banco': 'BANCO SAFRA S.A.', 'codigoBanco': 831, 'agencia': 11, 'linhaDigitavel': '83195.2596 94898.16243 23316.47802 7 00000000082832', 'valor': 828.32, 'label': 0}",BANCO SAFRA S.A.,422,11.0
"{'banco': 'BANCO SAFRA S.A.', 'codigoBanco': 422, 'agencia': 11, 'linhaDigitavel': '42292.9567 08355.88329 44682.37052 1 00000000012760', 'valor': 127.6, 'label': 1}",BANCO SAFRA S.A.,422,11.0
"{'banco': 'BANCO SAFRA S.A.', 'codigoBanco': 422, 'agencia': 11, 'linhaDigitavel': '68891.6724 62643.37612 08573.47379 1 00000000037474', 'valor': 374.74, 'label': 0}",BANCO SAFRA S.A.,422,11.0
"{'banco': 'BANCO SAFRA S.A.', 'codigoBanco': 422, 'agencia': 11, 'linhaDigitavel': '42290.5565 78934.63255 07710.40542 8 00000000083114', 'valor': 831.14, 'label': 1}",BANCO SAFRA S.A.,422,11.0
"{'banco': 'BANCO SAFRA S.A.', 'codigoBanco': 422, 'agencia': 11, 'linhaDigitavel': '42299.6190 34487.30390 89017.77617 0 00000000004859', 'valor': 47.59, 'label': 0}",BANCO SAFRA S.A.,422,11.0
"{'banco': 'BANCO SAFRA S.A.', 'codigoBanco': 422, 'agencia': 11, 'linhaDigitavel': '42298.6919 44943.29240 12648.97154 3 00000000088057', 'valor': 880.57, 'label': 1}",BANCO SAFRA S.A.,422,11.0
"{'banco': 'BANCO SAFRA S.A.', 'codigoBanco': 422, 'agencia': 1415, 'linhaDigitavel': '42297.0918 95190.61988 71801.12437 6 00000000076811', 'valor': 768.11, 'label': 0}",BANCO SAFRA S.A.,422,11.0
"{'banco': 'BANCO DA AMAZÔNIA S.A.', 'codigoBanco': 3, 'agencia': 2, 'linhaDigitavel': '00390.9091 35602.39149 81497.53674 3 00000000001843', 'valor': 18.43, 'label': 1}",BANCO DA AMAZÔNIA S.A.,3,2.0
"{'banco': 'BANCO DA AMAZÔNIA S.A.', 'codigoBanco': 3, 'agencia': 2, 'linhaDigitavel': '00311.6444 68036.82724 35331.08643 8 00000000033819', 'valor': 338.19, 'label': 0}",BANCO DA AMAZÔNIA S.A.,3,2.0
"{'banco': 'BANCO DA AMAZÔNIA S.A.', 'codigoBanco': 3, 'agencia': 2, 'linhaDigitavel': '00399.3267 45399.37066 66251.86986 8 00000000076090', 'valor': 760.9, 'label': 1}",BANCO DA AMAZÔNIA S.A.,3,2.0
"{'banco': 'BANCO DA AMAZÔNIA S.A.', 'codigoBanco': 369, 'agencia': 2, 'linhaDigitavel': '36992.4661 14069.41155 38563.27350 9 00000000078405', 'valor': 784.05, 'label': 0}",BANCO DA AMAZÔNIA S.A.,3,2.0
"{'banco': 'BANCO DA AMAZÔNIA S.A.', 'codigoBanco': 3, 'agencia': 2, 'linhaDigitavel': '00390.1758 06806.29052 29174.67810 3 00000000026408', 'valor': 264.08, 'label': 1}",BANCO DA AMAZÔNIA S.A.,3,2.0
"{'banco': 'BANCO DA AMAZÔNIA S.A.', 'codigoBanco': 3, 'agencia': 2, 'linhaDigitavel': '63696.5940 57616.86156 96335.97273 2 00000000099118', 'valor': 991.18, 'label': 0}",BANCO DA AMAZÔNIA S.A.,3,2.0
"{'banco': 'BANCO DA AMAZÔNIA S.A.', 'codigoBanco': 3, 'agencia': 2, 'linhaDigitavel': '00392.5279 59833.02974 93760.95023 8 00000000012805', 'valor': 128.05, 'label': 1}",BANCO DA AMAZÔNIA S.A.,3,2.0
"{'banco': 'BANCO DA AMAZÔNIA S.A.', 'codigoBanco': 3, 'agencia': 2, 'linhaDigitavel': '00395.7128 80135.10999 70970.70143 2 00000000033326', 'valor': 332.26, 'label': 0}",BANCO DA AMAZÔNIA S.A.,3,2.0
"{'banco': 'BANCO DA AMAZÔNIA S.A.', 'codigoBanco': 3, 'agencia': 2, 'linhaDigitavel': '00392.8354 46991.61926 48093.47294 6 00000000056829', 'valor': 568.29, 'label': 1}",BANCO DA AMAZÔNIA S.A.,3,2.0
"{'banco': 'BANCO DA AMAZÔNIA S.A.', 'codigoBanco': 3, 'agencia': 2796, 'linhaDigitavel': '00391.8807 41569.22079 86441.01165 4 00000000078292', 'valor': 782.92, 'label': 0}",BANCO DA AMAZÔNIA S.A.,3,2.0
"{'banco': 'BANCO DA AMAZÔNIA S.A.', 'codigoBanco': 3, 'agencia': 2, 'linhaDigitavel': '00391.6217 47901.93726 99971.43613 9 00000000041151', 'valor': 411.51, 'label': 1}",BANCO DA AMAZÔNIA S.A.,3,2.0
"{'banco': 'BANCO DA AMAZÔNIA S.A.', 'codigoBanco': 3, 'agencia': 2, 'linhaDigitavel': '00352.4139 08265.20087 14255.57111 3 00000000068872', 'valor': 688.72, 'label': 0}",BANCO DA AMAZÔNIA S.A.,3,2.0
"{'banco': 'BANCO DA AMAZÔNIA S.A.', 'codigoBanco': 3, 'agencia': 2, 'linhaDigitavel': '00399.6913 95514.70575 38810.77392 7 00000000057609', 'valor': 576.09, 'label': 1}",BANCO DA AMAZÔNIA S.A.,3,2.0
"{'banco': 'BANCO DA AMAZÔNIA S.A.', 'codigoBanco': 916, 'agencia': 2, 'linhaDigitavel': '91697.9268 08781.79631 88238.15205 6 00000000014797', 'valor': 147.98, 'label': 0}",BANCO DA AMAZÔNIA S.A.,3,2.0
"{'banco': 'BANCO DA AMAZÔNIA S.A.', 'codigoBanco': 3, 'agencia': 2, 'linhaDigitavel': '00399.6594 73071.93285 05471.32552 8 00000000010784', 'valor': 107.84, 'label': 1}",BANCO DA AMAZÔNIA S.A.,3,2.0
"{'banco': 'BANCO DA AMAZÔNIA S.A.', 'codigoBanco': 3, 'agencia': 2, 'linhaDigitavel': '78498.9539 56288.20067 45364.58098 2 00000000003831', 'valor': 38.31, 'label': 0}",BANCO DA AMAZÔNIA S.A.,3,2.0
"{'banco': 'BANCO DA AMAZÔNIA S.A.', 'codigoBanco': 3, 'agencia': 2, 'linhaDigitavel': '00394.8852 51656.55016 42510.65055 1 00000000065855', 'valor': 658.55, 'label': 1}",BANCO DA AMAZÔNIA S.A.,3,2.0
"{'banco': 'BANCO DA AMAZÔNIA S.A.', 'codigoBanco': 3, 'agencia': 2, 'linhaDigitavel': '00399.6392 47213.44046 83411.31509 2 00000000044140', 'valor': 440.4, 'label': 0}",BANCO DA AMAZÔNIA S.A.,3,2.0
"{'banco': 'BANCO DA AMAZÔNIA S.A.', 'codigoBanco': 3, 'agencia': 2, 'linhaDigitavel': '00398.3913 92018.72737 53482.28753 0 00000000085573', 'valor': 855.73, 'label': 1}",BANCO DA AMAZÔNIA S.A.,3,2.0
"{'banco': 'BANCO DA AMAZÔNIA S.A.', 'codigoBanco': 3, 'agencia': 5721, 'linhaDigitavel': '00396.2851 22811.88532 19370.40551 1 00000000012660', 'valor': 126.6, 'label': 0}",BANCO DA AMAZÔNIA S.A.,3,2.0
"{'banco': 'BANCO DA AMAZÔNIA S.A.', 'codigoBanco': 3, 'agencia': 2, 'linhaDigitavel': '00393.8970 21518.03757 20244.23781 6 00000000035870', 'valor': 358.7, 'label': 1}",BANCO DA AMAZÔNIA S.A.,3,2.0
"{'banco': 'BANCO DA AMAZÔNIA S.A.', 'codigoBanco': 3, 'agencia': 2, 'linhaDigitavel': '00385.6674 34856.18054 65766.26193 1 00000000005382', 'valor': 53.82, 'label': 0}",BANCO DA AMAZÔNIA S.A.,3,2.0
"{'banco': 'BANCO DA AMAZÔNIA S.A.', 'codigoBanco': 3, 'agencia': 2, 'linhaDigitavel': '00399.5518 12511.78814 55797.87749 9 00000000002927', 'valor': 29.27, 'label': 1}",BANCO DA AMAZÔNIA S.A.,3,2.0
"{'banco': 'BANCO DA AMAZÔNIA S.A.', 'codigoBanco': 136, 'agencia': 2, 'linhaDigitavel': '13695.0219 94592.16426 71408.59411 6 00000000077345', 'valor': 773.45, 'label': 0}",BANCO DA AMAZÔNIA S.A.,3,2.0
"{'banco': 'BANCO DA AMAZÔNIA S.A.', 'codigoBanco': 3, 'agencia': 2, 'linhaDigitavel': '00390.2059 68107.89190 84452.32098 1 00000000095954', 'valor': 959.54, 'label': 1}",BANCO DA AMAZÔNIA S.A.,3,2.0
"{'banco': 'BANCO DA AMAZÔNIA S.A.', 'codigoBanco': 3, 'agencia': 2, 'linhaDigitavel': '96999.3310 24627.03855 90549.47410 8 00000000025819', 'valor': 258.19, 'label': 0}",BANCO DA AMAZÔNIA S.A.,3,2.0
"{'banco': 'BANCO DA AMAZÔNIA S.A.', 'codigoBanco': 3, 'agencia': 2, 'linhaDigitavel': '00392.8698 57968.19705 85733.72807 2 00000000047505', 'valor': 475.05, 'label': 1}",BANCO DA AMAZÔNIA S.A.,3,2.0
"{'banco': 'BANCO DA AMAZÔNIA S.A.', 'codigoBanco': 3, 'agencia': 2, 'linhaDigitavel': '00394.2575 92373.48789 83740.86626 3 00000000077125', 'valor': 770.25, 'label': 0}",BANCO DA AMAZÔNIA S.A.,3,2.0
"{'banco': 'BANCO DA AMAZÔNIA S.A.', 'codigoBanco': 3, 'agencia': 2, 'linhaDigitavel': '00396.7222 41832.58399 73906.82122 2 00000000004242', 'valor': 42.42, 'label': 1}",BANCO DA AMAZÔNIA S.A.,3,2.0
"{'banco': 'BANCO DA AMAZÔNIA S.A.', 'codigoBanco': 3, 'agencia': 3078, 'linhaDigitavel': '00390.3287 55154.27205 18444.36685 9 00000000092511', 'valor': 925.11, 'label': 0}",BANCO DA AMAZÔNIA S.A.,3,2.0
"{'banco': 'BANCO DA AMAZÔNIA S.A.', 'codigoBanco': 3, 'agencia': 2, 'linhaDigitavel': '00390.4622 15135.24463 14075.03596 5 00000000003339', 'valor': 33.39, 'label': 1}",BANCO DA AMAZÔNIA S.A.,3,2.0
"{'banco': 'BANCO DA AMAZÔNIA S.A.', 'codigoBanco': 3, 'agencia': 2, 'linhaDigitavel': '00336.3669 83014.25409 47351.38590 9 00000000005760', 'valor': 57.6, 'label': 0}",BANCO DA AMAZÔNIA S.A.,3,2.0
"{'banco': 'BANCO DA AMAZÔNIA S.A.', 'codigoBanco': 3, 'agencia': 2, 'linhaDigitavel': '00392.6235 01705.63418 00901.38200 8 00000000024141', 'valor': 241.41, 'label': 1}",BANCO DA AMAZÔNIA S.A.,3,2.0
"{'banco': 'BANCO DA AMAZÔNIA S.A.', 'codigoBanco': 903, 'agencia': 2, 'linhaDigitavel': '90397.3603 35828.64975 98237.50583 3 00000000003977', 'valor': 39.77, 'label': 0}",BANCO DA AMAZÔNIA S.A.,3,2.0
"{'banco': 'BANCO DA AMAZÔNIA S.A.', 'codigoBanco': 3, 'agencia': 2, 'linhaDigitavel': '00395.5011 13341.83129 76798.96272 7 00000000048599', 'valor': 485.99, 'label': 1}",BANCO DA AMAZÔNIA S.A.,3,2.0
"{'banco': 'BANCO DA AMAZÔNIA S.A.', 'codigoBanco': 3, 'agencia': 2, 'linhaDigitavel': '38194.2960 36447.61005 77182.67037 4 00000000066611', 'valor': 666.11, 'label': 0}",BANCO DA AMAZÔNIA S.A.,3,2.0
"{'banco': 'BANCO DA AMAZÔNIA S.A.', 'codigoBanco': 3, 'agencia': 2, 'linhaDigitavel': '00397.9942 06884.45025 36879.84838 3 00000000060252', 'valor': 602.52, 'label': 1}",BANCO DA AMAZÔNIA S.A.,3,2.0
"{'banco': 'BANCO DA AMAZÔNIA S.A.', 'codigoBanco': 3, 'agencia': 2, 'linhaDigitavel': '00399.6760 09272.96417 97461.11857 7 00000000087404', 'valor': 873.04, 'label': 0}",BANCO DA AMAZÔNIA S.A.,3,2.0
"{'banco': 'BANCO DA AMAZÔNIA S.A.', 'codigoBanco': 3, 'agencia': 2, 'linhaDigitavel': '00398.4830 23123.79058 62669.34362 1 00000000050918', 'valor': 509.18, 'label': 1}",BANCO DA AMAZÔNIA S.A.,3,2.0
"{'banco': 'BANCO DA AMAZÔNIA S.A.', 'codigoBanco': 3, 'agencia': 2240, 'linhaDigitavel': '00397.4175 98450.67219 86004.34298 7 00000000093526', 'valor': 935.26, 'label': 0}",BANCO DA AMAZÔNIA S.A.,3,2.0
"{'banco': 'BANCO DA AMAZÔNIA S.A.', 'codigoBanco': 3, 'agencia': 2, 'linhaDigitavel': '00397.4399 35626.91163 30142.64726 0 00000000069142', 'valor': 691.42, 'label': 1}",BANCO DA AMAZÔNIA S.A.,3,2.0
"{'banco': 'BANCO DA AMAZÔNIA S.A.', 'codigoBanco': 3, 'agencia': 2, 'linhaDigitavel': '00304.6513 28775.51651 74283.54247 2 00000000032877', 'valor': 328.77, 'label': 0}",BANCO DA AMAZÔNIA S.A.,3,2.0
"{'banco': 'BANCO DA AMAZÔNIA S.A.', 'codigoBanco': 3, 'agencia': 2, 'linhaDigitavel': '00396.3672 50476.33781 72264.48850 2 00000000094517', 'valor': 945.17, 'label': 1}",BANCO DA AMAZÔNIA S.A.,3,2.0
"{'banco': 'BANCO DA AMAZÔNIA S.A.', 'codigoBanco': 574, 'agencia': 2, 'linhaDigitavel': '57491.1443 73399.02927 45354.31711 6 00000000092798', 'valor': 927.98, 'label': 0}",BANCO DA AMAZÔNIA S.A.,3,2.0
"{'banco': 'BANCO DA AMAZÔNIA S.A.', 'codigoBanco': 3, 'agencia': 2, 'linhaDigitavel': '00398.0170 52752.87071 43557.97810 8 00000000021565', 'valor': 215.65, 'label': 1}",BANCO DA AMAZÔNIA S.A.,3,2.0
"{'banco': 'BANCO DA AMAZÔNIA S.A.', 'codigoBanco': 3, 'agencia': 2, 'linhaDigitavel': '31696.2707 31711.36949 25852.11259 9 00000000042176', 'valor': 421.76, 'label': 0}",BANCO DA AMAZÔNIA S.A.,3,2.0
"{'banco': 'BANCO DA AMAZÔNIA S.A.', 'codigoBanco': 3, 'agencia': 2, 'linhaDigitavel': '00397.9828 72290.96863 79093.64538 2 00000000067319', 'valor': 673.19, 'label': 1}",BANCO DA AMAZÔNIA S.A.,3,2.0
"{'banco': 'BANCO DA AMAZÔNIA S.A.', 'codigoBanco': 3, 'agencia': 2, 'linhaDigitavel': '00399.8431 16777.49572 97411.49938 8 00000000093877', 'valor': 937.77, 'label': 0}",BANCO DA AMAZÔNIA S.A.,3,2.0
"{'banco': 'BANCO DA AMAZÔNIA S.A.', 'codigoBanco': 3, 'agencia': 2, 'linhaDigitavel': '00391.4577 60666.78559 98103.01702 1 00000000077756', 'valor': 777.56, 'label': 1}",BANCO DA AMAZÔNIA S.A.,3,2.0
"{'banco': 'BANCO DA AMAZÔNIA S.A.', 'codigoBanco': 3, 'agencia': 4969, 'linhaDigitavel': '00398.0847 45620.43241 90112.77637 2 00000000021828', 'valor': 218.28, 'label': 0}",BANCO DA AMAZÔNIA S.A.,3,2.0
"{'banco': 'BANCO DA AMAZÔNIA S.A.', 'codigoBanco': 3, 'agencia': 2, 'linhaDigitavel': '00395.9605 80423.48381 91907.61160 8 00000000089122', 'valor': 891.22, 'label': 1}",BANCO DA AMAZÔNIA S.A.,3,2.0
"{'banco': 'BANCO DA AMAZÔNIA S.A.', 'codigoBanco': 3, 'agencia': 2, 'linhaDigitavel': '00309.3064 20385.02250 52998.99238 0 00000000027877', 'valor': 278.78, 'label': 0}",BANCO DA AMAZÔNIA S.A.,3,2.0
"{'banco': 'BANCO DA AMAZÔNIA S.A.', 'codigoBanco': 3, 'agencia': 2, 'linhaDigitavel': '00396.4628 81075.88712 79063.49499 4 00000000092249', 'valor': 922.49, 'label': 1}",BANCO DA AMAZÔNIA S.A.,3,2.0
"{'banco': 'BANCO DA AMAZÔNIA S.A.', 'codigoBanco': 897, 'agencia': 2, 'linhaDigitavel': '89798.5851 86505.82588 10421.21358 2 00000000023656', 'valor': 236.56, 'label': 0}",BANCO DA AMAZÔNIA S.A.,3,2.0
"{'banco': 'BANCO DA AMAZÔNIA S.A.', 'codigoBanco': 3, 'agencia': 2, 'linhaDigitavel': '00399.4158 12893.67708 51156.05271 6 00000000044530', 'valor': 445.3, 'label': 1}",BANCO DA AMAZÔNIA S.A.,3,2.0
"{'banco': 'BANCO DA AMAZÔNIA S.A.', 'codigoBanco': 3, 'agencia': 2, 'linhaDigitavel': '44197.0915 61804.92961 90137.82544 3 00000000018790', 'valor': 187.9, 'label': 0}",BANCO DA AMAZÔNIA S.A.,3,2.0
"{'banco': 'BANCO DA AMAZÔNIA S.A.', 'codigoBanco': 3, 'agencia': 2, 'linhaDigitavel': '00394.1403 68643.61823 19178.69620 9 00000000026583', 'valor': 265.83, 'label': 1}",BANCO DA AMAZÔNIA S.A.,3,2.0
"{'banco': 'BANCO DA AMAZÔNIA S.A.', 'codigoBanco': 3, 'agencia': 2, 'linhaDigitavel': '00396.3703 99614.97375 31820.72738 2 00000000088695', 'valor': 885.95, 'label': 0}",BANCO DA AMAZÔNIA S.A.,3,2.0
"{'banco': 'BANCO DA AMAZÔNIA S.A.', 'codigoBanco': 3, 'agencia': 2, 'linhaDigitavel': '00393.9109 44214.58944 10581.36762 9 00000000096413', 'valor': 964.13, 'label': 1}",BANCO DA AMAZÔNIA S.A.,3,2.0
"{'banco': 'BANCO DA AMAZÔNIA S.A.', 'codigoBanco': 3, 'agencia': 9372, 'linhaDigitavel': '00393.4505 90698.97788 84740.38765 3 00000000031223', 'valor': 312.23, 'label': 0}",BANCO DA AMAZÔNIA S.A.,3,2.0
"{'banco': 'BANCO DA AMAZÔNIA S.A.', 'codigoBanco': 3, 'agencia': 2, 'linhaDigitavel': '00394.5812 90251.49150 04410.73763 7 00000000065570', 'valor': 655.7, 'label': 1}",BANCO DA AMAZÔNIA S.A.,3,2.0
"{'banco': 'BANCO DA AMAZÔNIA S.A.', 'codigoBanco': 3, 'agencia': 2, 'linhaDigitavel': '00361.1206 76848.46445 45783.46402 4 00000000031794', 'valor': 317.94, 'label': 0}",BANCO DA AMAZÔNIA S.A.,3,2.0
"{'banco': 'BANCO DA AMAZÔNIA S.A.', 'codigoBanco': 3, 'agencia': 2, 'linhaDigitavel': '00393.3461 80674.16290 36526.40340 1 00000000009409', 'valor': 94.09, 'label': 1}",BANCO DA AMAZÔNIA S.A.,3,2.0
